osmid,y,x,street_count,highway,junction,ref,railway,geometry
30617583,41.400655,2.136046,3,,,,,POINT (2.136046 41.400655)
30617584,41.399269,2.1360636,4,,,,,POINT (2.1360636 41.399269)
30617585,41.3985783,2.1360742,4,,,,,POINT (2.1360742 41.3985783)
30617598,41.4041384,2.1344754,4,,,,,POINT (2.1344754 41.4041384)
30617599,41.405795,2.1364056,3,,,,,POINT (2.1364056 41.405795)
30617602,41.4140265,2.1447267,3,,,,,POINT (2.1447267 41.4140265)
30617606,41.4151758,2.146592,3,,,,,POINT (2.146592 41.4151758)
30617607,41.4154205,2.1470252,3,,,,,POINT (2.1470252 41.4154205)
30617608,41.4159231,2.1478253,3,,,,,POINT (2.1478253 41.4159231)
30617611,41.4168943,2.1483181,3,,,,,POINT (2.1483181 41.4168943)
30617612,41.416777,2.1487058,3,,,,,POINT (2.1487058 41.416777)
30617617,41.4180149,2.1484704,4,,,,,POINT (2.1484704 41.4180149)
30617622,41.4196513,2.1498403,3,,,,,POINT (2.1498403 41.4196513)
30617626,41.4194618,2.151408,3,,,,,POINT (2.151408 41.4194618)
30617631,41.4241996,2.1505984,3,,,,,POINT (2.1505984 41.4241996)
30617632,41.4240337,2.1512218,4,,,,,POINT (2.1512218 41.4240337)
30617633,41.4239221,2.1515702,3,,,,,POINT (2.1515702 41.4239221)
30617636,41.4231856,2.1524251,4,,,,,POINT (2.1524251 41.4231856)
30617785,41.4260044,2.1529281,3,,,,,POINT (2.1529281 41.4260044)
30617794,41.4244006,2.1546824,3,,,,,POINT (2.1546824 41.4244006)
30617795,41.4246908,2.1554182,4,,,,,POINT (2.1554182 41.4246908)
30617796,41.4250079,2.156062,3,,,,,POINT (2.156062 41.4250079)
30625851,41.373218,2.1441605,3,,,,,POINT (2.1441605 41.373218)
30625895,41.375285,2.1415127,3,,,,,POINT (2.1415127 41.375285)
30625896,41.3745337,2.1414981,4,,,,,POINT (2.1414981 41.3745337)
30625897,41.3738058,2.1414821,4,,,,,POINT (2.1414821 41.3738058)
30625899,41.3730378,2.1414683,3,,,,,POINT (2.1414683 41.3730378)
30625911,41.3745305,2.1380269,4,,,,,POINT (2.1380269 41.3745305)
30646179,41.3802856,2.1781568,3,,,,,POINT (2.1781568 41.3802856)
30646806,41.3784944,2.1781285,3,,,,,POINT (2.1781285 41.3784944)
30647222,41.3812709,2.1764174,3,,,,,POINT (2.1764174 41.3812709)
30647463,41.3905049,2.1784705,3,,,,,POINT (2.1784705 41.3905049)
30647907,41.3770538,2.1699413,3,,,,,POINT (2.1699413 41.3770538)
30647925,41.3751882,2.1728978,3,,,,,POINT (2.1728978 41.3751882)
30685337,41.3853008,2.1543898,3,traffic_signals,,,,POINT (2.1543898 41.3853008)
30685338,41.3821292,2.1585938,4,,,,,POINT (2.1585938 41.3821292)
30685340,41.3856535,2.1539378,4,traffic_signals,,,,POINT (2.1539378 41.3856535)
30685341,41.3907404,2.1471262,4,,,,,POINT (2.1471262 41.3907404)
30685396,41.3594401,2.1175806,3,,,,,POINT (2.1175806 41.3594401)
30685439,41.3598293,2.1186667,3,,,,,POINT (2.1186667 41.3598293)
30685440,41.3575943,2.1205099,3,,,,,POINT (2.1205099 41.3575943)
30685447,41.3544315,2.1214757,3,,,,,POINT (2.1214757 41.3544315)
30685501,41.3631177,2.1175616,3,,,,,POINT (2.1175616 41.3631177)
30685502,41.3614438,2.1186113,3,,,,,POINT (2.1186113 41.3614438)
30685520,41.3646939,2.1214572,3,,,,,POINT (2.1214572 41.3646939)
30685521,41.36348,2.1221749,3,,,,,POINT (2.1221749 41.36348)
30685634,41.3665123,2.1234003,4,,,,,POINT (2.1234003 41.3665123)
30686171,41.3711591,2.1373237,3,,,,,POINT (2.1373237 41.3711591)
30686179,41.3745246,2.1352629,3,,,,,POINT (2.1352629 41.3745246)
30686192,41.3738704,2.1364099,3,,,,,POINT (2.1364099 41.3738704)
30686200,41.3713445,2.1361238,4,,,,,POINT (2.1361238 41.3713445)
30686201,41.3716812,2.1371231,4,,,,,POINT (2.1371231 41.3716812)
30686209,41.3748363,2.1399735,4,,,,,POINT (2.1399735 41.3748363)
30686210,41.3742481,2.1401339,4,,,,,POINT (2.1401339 41.3742481)
30686211,41.3732412,2.140406,3,,,,,POINT (2.140406 41.3732412)
30686214,41.3721131,2.1414088,3,,,,,POINT (2.1414088 41.3721131)
30686307,41.366019,2.1212575,4,,,,,POINT (2.1212575 41.366019)
30686308,41.3662618,2.1222885,3,,,,,POINT (2.1222885 41.3662618)
30686312,41.3671371,2.1276892,3,,,,,POINT (2.1276892 41.3671371)
30686337,41.3699982,2.1378097,3,,,,,POINT (2.1378097 41.3699982)
30686338,41.3707646,2.1393316,3,,,,,POINT (2.1393316 41.3707646)
30686342,41.3717584,2.1408602,3,,,,,POINT (2.1408602 41.3717584)
30686353,41.3752131,2.1451293,3,,,,,POINT (2.1451293 41.3752131)
30686354,41.3744887,2.1454523,3,,,,,POINT (2.1454523 41.3744887)
30686355,41.3741049,2.1456082,4,,,,,POINT (2.1456082 41.3741049)
30686356,41.3736449,2.1458168,4,,,,,POINT (2.1458168 41.3736449)
30686357,41.372671,2.146237,4,,,,,POINT (2.146237 41.372671)
30688819,41.415786,2.1600762,3,,,,,POINT (2.1600762 41.415786)
30688824,41.4167175,2.1627897,4,,,,,POINT (2.1627897 41.4167175)
30688829,41.4172801,2.1627924,3,,,,,POINT (2.1627924 41.4172801)
30688836,41.4162713,2.1642531,3,,,,,POINT (2.1642531 41.4162713)
30688837,41.4171397,2.1624232,3,,,,,POINT (2.1624232 41.4171397)
30688839,41.4153733,2.164513,3,,,,,POINT (2.164513 41.4153733)
30688879,41.4135782,2.1612419,3,,,,,POINT (2.1612419 41.4135782)
30688880,41.4137347,2.1614628,3,,,,,POINT (2.1614628 41.4137347)
30688883,41.4143103,2.1629271,4,,,,,POINT (2.1629271 41.4143103)
30688888,41.4146462,2.1642613,4,traffic_signals,,,,POINT (2.1642613 41.4146462)
30688904,41.4155207,2.1633361,5,,,,,POINT (2.1633361 41.4155207)
30688906,41.4141156,2.1647989,3,,,,,POINT (2.1647989 41.4141156)
30689037,41.4140961,2.1611635,3,,,,,POINT (2.1611635 41.4140961)
30689040,41.41497,2.1625113,3,,,,,POINT (2.1625113 41.41497)
30689042,41.4149307,2.1609387,3,,,,,POINT (2.1609387 41.4149307)
30689056,41.4176905,2.1695547,4,,,,,POINT (2.1695547 41.4176905)
30689057,41.4170436,2.169118,1,,,,,POINT (2.169118 41.4170436)
30689058,41.4220311,2.1702201,3,,,,,POINT (2.1702201 41.4220311)
30689100,41.4257616,2.1724462,4,,,,,POINT (2.1724462 41.4257616)
30689101,41.4243985,2.1726099,3,,,,,POINT (2.1726099 41.4243985)
30689104,41.4218954,2.172896,3,,,,,POINT (2.172896 41.4218954)
30689117,41.4200351,2.175119,4,,,,,POINT (2.175119 41.4200351)
30689118,41.4207132,2.1762524,4,,,,,POINT (2.1762524 41.4207132)
30689119,41.4211813,2.1770576,3,,,,,POINT (2.1770576 41.4211813)
30689120,41.4213717,2.1773701,3,,,,,POINT (2.1773701 41.4213717)
30689129,41.4254714,2.1917009,3,,,,,POINT (2.1917009 41.4254714)
30689140,41.4228318,2.1773564,4,,,,,POINT (2.1773564 41.4228318)
30689179,41.4222668,2.178765,3,,,,,POINT (2.178765 41.4222668)
30689242,41.4242665,2.1737578,4,,,,,POINT (2.1737578 41.4242665)
30689243,41.42355,2.1755276,4,,,,,POINT (2.1755276 41.42355)
30689244,41.4233257,2.1761319,4,,,,,POINT (2.1761319 41.4233257)
30689520,41.3990519,2.1881564,4,,,,,POINT (2.1881564 41.3990519)
30689522,41.3973762,2.1904218,4,,,,,POINT (2.1904218 41.3973762)
30689524,41.3960668,2.1922198,4,,,,,POINT (2.1922198 41.3960668)
30689525,41.3956734,2.1927486,4,,,,,POINT (2.1927486 41.3956734)
30689530,41.3918161,2.1978894,4,,,,,POINT (2.1978894 41.3918161)
30689531,41.3906478,2.199494,4,,,,,POINT (2.199494 41.3906478)
30689532,41.4035966,2.1889136,4,,,,,POINT (2.1889136 41.4035966)
30689533,41.4024344,2.190436,4,,,,,POINT (2.190436 41.4024344)
30689536,41.3998756,2.1938081,3,,,,,POINT (2.1938081 41.3998756)
30689544,41.3991543,2.1947477,4,,,,,POINT (2.1947477 41.3991543)
30689549,41.3945858,2.2007621,4,,,,,POINT (2.2007621 41.3945858)
30689550,41.39446,2.2009207,4,,,,,POINT (2.2009207 41.39446)
30689551,41.3937314,2.2018363,3,,,,,POINT (2.2018363 41.3937314)
30689552,41.3930685,2.2027302,4,,,,,POINT (2.2027302 41.3930685)
30884329,41.3804191,2.1673,4,,,,,POINT (2.1673 41.3804191)
30884331,41.381335,2.1685765,3,,,,,POINT (2.1685765 41.381335)
30884340,41.3829055,2.1716456,3,,,,,POINT (2.1716456 41.3829055)
30884341,41.3805704,2.1674899,3,,,,,POINT (2.1674899 41.3805704)
30884358,41.3760727,2.190152,1,,,,,POINT (2.190152 41.3760727)
30884371,41.3796703,2.1917326,3,,,,,POINT (2.1917326 41.3796703)
30884377,41.3792234,2.18966,3,,,,,POINT (2.18966 41.3792234)
30914307,41.3766438,2.1425429,4,,,,,POINT (2.1425429 41.3766438)
30914308,41.3769875,2.1432256,3,,,,,POINT (2.1432256 41.3769875)
30914312,41.3755589,2.1436747,3,,,,,POINT (2.1436747 41.3755589)
30914370,41.3752511,2.1432086,3,,,,,POINT (2.1432086 41.3752511)
30914373,41.3766003,2.1459304,4,,,,,POINT (2.1459304 41.3766003)
30914390,41.375884,2.1462371,3,,,,,POINT (2.1462371 41.375884)
30914404,41.3792063,2.143207,3,,,,,POINT (2.143207 41.3792063)
30914405,41.3783979,2.1440756,4,,,,,POINT (2.1440756 41.3783979)
30914408,41.3770531,2.1441264,3,give_way,,,,POINT (2.1441264 41.3770531)
30914417,41.3779168,2.14322,3,,,,,POINT (2.14322 41.3779168)
30914422,41.3772879,2.1438545,3,,,,,POINT (2.1438545 41.3772879)
30914440,41.3752765,2.1419743,3,,,,,POINT (2.1419743 41.3752765)
30914460,41.3722159,2.1599642,3,,,,,POINT (2.1599642 41.3722159)
30914511,41.3759261,2.1739594,3,,,,,POINT (2.1739594 41.3759261)
30960624,41.4117585,2.1547004,3,,,,,POINT (2.1547004 41.4117585)
30960627,41.410466,2.1563207,4,,,,,POINT (2.1563207 41.410466)
30960628,41.4124139,2.1524209,3,,,,,POINT (2.1524209 41.4124139)
30960632,41.4130026,2.1561711,4,,,,,POINT (2.1561711 41.4130026)
30960639,41.4127863,2.1521976,1,,,,,POINT (2.1521976 41.4127863)
30960642,41.4095961,2.1549989,4,,,,,POINT (2.1549989 41.4095961)
30960653,41.4136116,2.1468408,4,,,,,POINT (2.1468408 41.4136116)
30960664,41.4114358,2.1471372,4,,,,,POINT (2.1471372 41.4114358)
30960665,41.4105675,2.1480293,3,,,,,POINT (2.1480293 41.4105675)
30960666,41.4102985,2.1483089,3,,,,,POINT (2.1483089 41.4102985)
30960667,41.4096071,2.1489809,3,,,,,POINT (2.1489809 41.4096071)
30960669,41.4078962,2.1507279,4,,,,,POINT (2.1507279 41.4078962)
30960764,41.4108485,2.1492852,3,,,,,POINT (2.1492852 41.4108485)
30960786,41.4093803,2.1457083,4,,,,,POINT (2.1457083 41.4093803)
30960805,41.4092427,2.1403091,1,,,,,POINT (2.1403091 41.4092427)
30960808,41.4086131,2.144209,3,,,,,POINT (2.144209 41.4086131)
30960810,41.4074302,2.1457971,4,,,,,POINT (2.1457971 41.4074302)
30960812,41.4066294,2.1468123,4,,,,,POINT (2.1468123 41.4066294)
30960813,41.4058835,2.1478089,4,,,,,POINT (2.1478089 41.4058835)
30960818,41.4066498,2.145617,3,,,,,POINT (2.145617 41.4066498)
30960819,41.4071428,2.146163,4,,,,,POINT (2.146163 41.4071428)
30960820,41.4075707,2.1466764,3,,,,,POINT (2.1466764 41.4075707)
30960821,41.4082311,2.1474757,4,,,,,POINT (2.1474757 41.4082311)
30960828,41.4069847,2.1559025,3,,,,,POINT (2.1559025 41.4069847)
30960832,41.4057607,2.1570076,3,,,,,POINT (2.1570076 41.4057607)
30960850,41.4068527,2.155214,3,,,,,POINT (2.155214 41.4068527)
30960851,41.4067095,2.1553619,3,,,,,POINT (2.1553619 41.4067095)
30960866,41.4050026,2.1510742,3,,,,,POINT (2.1510742 41.4050026)
30960867,41.4054159,2.1519549,4,,,,,POINT (2.1519549 41.4054159)
30960868,41.405888,2.1529752,3,,,,,POINT (2.1529752 41.405888)
31285267,41.3941442,2.1366348,3,,,,,POINT (2.1366348 41.3941442)
31285281,41.3960943,2.1338578,3,,,,,POINT (2.1338578 41.3960943)
31285282,41.3965146,2.1348036,4,,,,,POINT (2.1348036 41.3965146)
31285283,41.3970189,2.1359583,4,traffic_signals,,,,POINT (2.1359583 41.3970189)
31285424,41.4039461,2.1306119,4,traffic_signals,,,,POINT (2.1306119 41.4039461)
31285427,41.4028454,2.1314597,4,traffic_signals,,,,POINT (2.1314597 41.4028454)
31285428,41.4023435,2.1318493,3,,,,,POINT (2.1318493 41.4023435)
31285430,41.4015732,2.1324434,3,,,,,POINT (2.1324434 41.4015732)
31285431,41.4009234,2.1329405,4,traffic_signals,,,,POINT (2.1329405 41.4009234)
31285432,41.4004219,2.1333258,4,traffic_signals,,,,POINT (2.1333258 41.4004219)
31285435,41.3963405,2.1364881,4,traffic_signals,,,,POINT (2.1364881 41.3963405)
31285555,41.4082371,2.1343558,3,,,,,POINT (2.1343558 41.4082371)
31285558,41.407313,2.1358614,3,,,,,POINT (2.1358614 41.407313)
31285672,41.4085116,2.1601483,4,,,,,POINT (2.1601483 41.4085116)
31285673,41.4081199,2.1605206,4,,,,,POINT (2.1605206 41.4081199)
31285674,41.4077654,2.1608575,3,,,,,POINT (2.1608575 41.4077654)
31285675,41.4072222,2.1613737,4,,,,,POINT (2.1613737 41.4072222)
31286185,41.4179709,2.1687828,3,,,,,POINT (2.1687828 41.4179709)
31286309,41.4244842,2.1769901,3,,yes,,,POINT (2.1769901 41.4244842)
31286310,41.4240627,2.176659,4,,,,,POINT (2.176659 41.4240627)
31286311,41.4218395,2.1750977,4,,,,,POINT (2.1750977 41.4218395)
31286313,41.4208068,2.1743722,4,,,,,POINT (2.1743722 41.4208068)
31286314,41.4181884,2.1725392,4,,,,,POINT (2.1725392 41.4181884)
31286315,41.4176023,2.1721609,3,,,,,POINT (2.1721609 41.4176023)
31286316,41.416968,2.171746,1,,,,,POINT (2.171746 41.416968)
31286333,41.4194421,2.1778347,3,,,,,POINT (2.1778347 41.4194421)
31286334,41.4199359,2.1785442,3,,,,,POINT (2.1785442 41.4199359)
31286335,41.4206165,2.1794688,3,,,,,POINT (2.1794688 41.4206165)
31286344,41.4220501,2.179243,3,,,,,POINT (2.179243 41.4220501)
33098957,41.3921866,2.1648746,4,traffic_signals,,,,POINT (2.1648746 41.3921866)
33098963,41.3941489,2.1675139,4,,,,,POINT (2.1675139 41.3941489)
33098964,41.3983971,2.1731626,4,,,,,POINT (2.1731626 41.3983971)
33098965,41.4078072,2.1857511,3,,,,,POINT (2.1857511 41.4078072)
35120259,41.3786709,2.1176075,4,,,,,POINT (2.1176075 41.3786709)
35120262,41.3789415,2.1184095,3,,,,,POINT (2.1184095 41.3789415)
50099103,41.4158355,2.1804924,4,,,,,POINT (2.1804924 41.4158355)
59748568,41.3654002,2.1257374,3,,,,,POINT (2.1257374 41.3654002)
59749808,41.3791298,2.1232215,3,,,,,POINT (2.1232215 41.3791298)
59749809,41.3761683,2.1252057,3,,,,,POINT (2.1252057 41.3761683)
59749810,41.3756072,2.125233,3,,,,,POINT (2.125233 41.3756072)
59850112,41.3841657,2.1308246,4,traffic_signals,,,,POINT (2.1308246 41.3841657)
59850116,41.3871622,2.1357213,3,,,,,POINT (2.1357213 41.3871622)
59850118,41.3882941,2.137728,4,traffic_signals,,,,POINT (2.137728 41.3882941)
59850119,41.3890345,2.1388904,4,traffic_signals,,,,POINT (2.1388904 41.3890345)
59850120,41.3902798,2.1411105,3,,,,,POINT (2.1411105 41.3902798)
60200014,41.3646503,2.1287643,4,,,,,POINT (2.1287643 41.3646503)
60200015,41.3656309,2.1283632,4,,,,,POINT (2.1283632 41.3656309)
60200334,41.3668356,2.1309771,3,,,,,POINT (2.1309771 41.3668356)
60200335,41.3672409,2.1318853,3,,,,,POINT (2.1318853 41.3672409)
60200484,41.368753,2.129431,3,,,,,POINT (2.129431 41.368753)
60200598,41.3648868,2.1219591,4,,,,,POINT (2.1219591 41.3648868)
60200599,41.3651831,2.1228506,4,,,,,POINT (2.1228506 41.3651831)
60200600,41.3652402,2.123149,3,,,,,POINT (2.123149 41.3652402)
60591106,41.3751976,2.1274651,3,,,,,POINT (2.1274651 41.3751976)
60591112,41.3755758,2.1272217,4,traffic_signals,,,,POINT (2.1272217 41.3755758)
60591464,41.3780977,2.123918,3,,,,,POINT (2.123918 41.3780977)
60591465,41.3793541,2.1257792,3,,,,,POINT (2.1257792 41.3793541)
60591483,41.3787439,2.124038,1,,,,,POINT (2.124038 41.3787439)
60591485,41.3783697,2.1243589,3,,,,,POINT (2.1243589 41.3783697)
60591980,41.3799406,2.126718,4,traffic_signals,,,,POINT (2.126718 41.3799406)
60962859,41.4060778,2.1537658,3,,,,,POINT (2.1537658 41.4060778)
60962871,41.4054388,2.1565469,3,,,,,POINT (2.1565469 41.4054388)
60969458,41.4013736,2.1536502,4,,,,,POINT (2.1536502 41.4013736)
60969459,41.4008233,2.1543175,4,,,,,POINT (2.1543175 41.4008233)
60969460,41.4012856,2.1551773,4,,,,,POINT (2.1551773 41.4012856)
60969461,41.4018204,2.1545432,3,,,,,POINT (2.1545432 41.4018204)
60969463,41.3998571,2.1554791,4,,,,,POINT (2.1554791 41.3998571)
60969464,41.4003739,2.1563038,3,,,,,POINT (2.1563038 41.4003739)
60969467,41.400787,2.1557934,3,,,,,POINT (2.1557934 41.400787)
60969468,41.4010504,2.1554678,3,,,,,POINT (2.1554678 41.4010504)
60969471,41.4008332,2.1527983,4,,,,,POINT (2.1527983 41.4008332)
60969474,41.4020716,2.1529541,3,,,,,POINT (2.1529541 41.4020716)
60969475,41.4014606,2.1520059,3,,,,,POINT (2.1520059 41.4014606)
60969476,41.4011618,2.1515328,3,,,,,POINT (2.1515328 41.4011618)
60969497,41.4017201,2.1509794,3,,,,,POINT (2.1509794 41.4017201)
60969501,41.4030422,2.1499697,3,,,,,POINT (2.1499697 41.4030422)
60969502,41.4039269,2.1519338,4,traffic_signals,,,,POINT (2.1519338 41.4039269)
60969503,41.4030736,2.1523338,3,,,,,POINT (2.1523338 41.4030736)
60969509,41.4044075,2.1528227,4,,,,,POINT (2.1528227 41.4044075)
60969513,41.404879,2.1524116,4,,,,,POINT (2.1524116 41.404879)
60969514,41.404463,2.1515009,3,traffic_signals,,,,POINT (2.1515009 41.404463)
64934032,41.4046026,2.1552835,4,,,,,POINT (2.1552835 41.4046026)
71643529,41.3872305,2.1653796,4,,,,,POINT (2.1653796 41.3872305)
71643550,41.3857025,2.1675192,3,,,,,POINT (2.1675192 41.3857025)
71709881,41.3890313,2.1944123,4,,,,,POINT (2.1944123 41.3890313)
71709908,41.3855787,2.1857474,4,,,,,POINT (2.1857474 41.3855787)
71709940,41.3881284,2.1935261,4,,,,,POINT (2.1935261 41.3881284)
71710025,41.3747425,2.1495779,3,,,,,POINT (2.1495779 41.3747425)
71710260,41.3878901,2.1722873,3,,,,,POINT (2.1722873 41.3878901)
71710267,41.3764242,2.1774028,3,,,,,POINT (2.1774028 41.3764242)
81321296,41.4035364,2.1540842,3,,,,,POINT (2.1540842 41.4035364)
81321297,41.4033326,2.1533305,3,,,,,POINT (2.1533305 41.4033326)
82026109,41.3994764,2.1559076,3,,,,,POINT (2.1559076 41.3994764)
82040267,41.4085676,2.1542195,3,,,,,POINT (2.1542195 41.4085676)
82040343,41.4092917,2.1556252,4,,,,,POINT (2.1556252 41.4092917)
82043811,41.4082138,2.155703,3,,,,,POINT (2.155703 41.4082138)
82632464,41.3757585,2.1731548,3,,,,,POINT (2.1731548 41.3757585)
82747276,41.4071351,2.1557747,3,,,,,POINT (2.1557747 41.4071351)
82748657,41.4086869,2.1587514,4,,,,,POINT (2.1587514 41.4086869)
82760174,41.4012477,2.1557676,4,,,,,POINT (2.1557676 41.4012477)
82762458,41.4000218,2.1567781,4,,,,,POINT (2.1567781 41.4000218)
82767734,41.4014705,2.1554909,4,,,,,POINT (2.1554909 41.4014705)
89148866,41.3752145,2.1677437,3,,,,,POINT (2.1677437 41.3752145)
91783971,41.3998958,2.1448209,3,traffic_signals,,,,POINT (2.1448209 41.3998958)
94668946,41.3970638,2.1623237,3,,,,,POINT (2.1623237 41.3970638)
100409764,41.3762058,2.1753757,4,,,,,POINT (2.1753757 41.3762058)
100409765,41.3765756,2.1735137,3,,,,,POINT (2.1735137 41.3765756)
104431832,41.385609,2.1697998,3,,,,,POINT (2.1697998 41.385609)
104459413,41.3771551,2.1762561,2,,,,,POINT (2.1762561 41.3771551)
104461036,41.3858765,2.1672066,3,,,,,POINT (2.1672066 41.3858765)
112382699,41.3856854,2.1676989,3,,,,,POINT (2.1676989 41.3856854)
112398908,41.3844847,2.1662492,4,,,,,POINT (2.1662492 41.3844847)
112399403,41.3841429,2.1638315,4,traffic_signals,,,,POINT (2.1638315 41.3841429)
112409079,41.3844239,2.1647346,3,,,,,POINT (2.1647346 41.3844239)
112409083,41.3841231,2.1640871,3,,,,,POINT (2.1640871 41.3841231)
112426103,41.3849124,2.1639291,3,,,,,POINT (2.1639291 41.3849124)
125930808,41.417536,2.180405,3,,,,,POINT (2.180405 41.417536)
125932462,41.420491,2.1806744,3,,,,,POINT (2.1806744 41.420491)
125932467,41.4186707,2.1805569,3,,,,,POINT (2.1805569 41.4186707)
125935921,41.4238333,2.1774997,6,,yes,,,POINT (2.1774997 41.4238333)
126502156,41.4063807,2.160041,4,,,,,POINT (2.160041 41.4063807)
126544770,41.4062156,2.1631834,3,,,,,POINT (2.1631834 41.4062156)
126545684,41.4068068,2.1665452,3,,,,,POINT (2.1665452 41.4068068)
126547387,41.4060274,2.1652959,3,,,,,POINT (2.1652959 41.4060274)
126604074,41.4074628,2.1589624,3,,,,,POINT (2.1589624 41.4074628)
126654237,41.4054611,2.1643882,3,,,,,POINT (2.1643882 41.4054611)
126655918,41.4077468,2.1665785,4,,,,,POINT (2.1665785 41.4077468)
126656742,41.4059364,2.16515,3,,,,,POINT (2.16515 41.4059364)
126656743,41.406485,2.164568,4,,,,,POINT (2.164568 41.406485)
126656745,41.4074455,2.1635059,4,,,,,POINT (2.1635059 41.4074455)
126657992,41.4065185,2.1660831,3,,,,,POINT (2.1660831 41.4065185)
126657993,41.4070669,2.1654953,4,,,,,POINT (2.1654953 41.4070669)
126657995,41.407605,2.1649457,4,,,,,POINT (2.1649457 41.407605)
126658000,41.4087421,2.1638395,3,,,,,POINT (2.1638395 41.4087421)
126679132,41.4068537,2.1588046,4,,,,,POINT (2.1588046 41.4068537)
126679133,41.4074535,2.1581948,4,,,,,POINT (2.1581948 41.4074535)
126679135,41.4080814,2.1575737,4,,,,,POINT (2.1575737 41.4080814)
126679137,41.4088394,2.1568347,4,,,,,POINT (2.1568347 41.4088394)
126679138,41.4095593,2.1561166,4,,,,,POINT (2.1561166 41.4095593)
126683890,41.4097993,2.1626331,4,,,,,POINT (2.1626331 41.4097993)
126683892,41.4108857,2.1614722,3,,,,,POINT (2.1614722 41.4108857)
126683897,41.4128934,2.1592694,3,,,,,POINT (2.1592694 41.4128934)
126690089,41.4059659,2.1578636,3,,,,,POINT (2.1578636 41.4059659)
126690092,41.4054098,2.1584988,3,,,,,POINT (2.1584988 41.4054098)
126697585,41.4011302,2.158522,4,,,,,POINT (2.158522 41.4011302)
126699971,41.4029241,2.1603778,3,,,,,POINT (2.1603778 41.4029241)
126699973,41.402556,2.1608367,4,,,,,POINT (2.1608367 41.402556)
126699974,41.4012836,2.1622238,4,,,,,POINT (2.1622238 41.4012836)
126734703,41.4071055,2.1593306,3,,,,,POINT (2.1593306 41.4071055)
126753810,41.4102802,2.1892413,4,,,,,POINT (2.1892413 41.4102802)
126763470,41.41242,2.1616088,4,,,,,POINT (2.1616088 41.41242)
126763485,41.4081844,2.1512108,3,traffic_signals,,,,POINT (2.1512108 41.4081844)
126763506,41.4028489,2.1378494,4,,,,,POINT (2.1378494 41.4028489)
126763513,41.4003492,2.1351146,3,,,,,POINT (2.1351146 41.4003492)
126763523,41.3971177,2.1327738,3,,,,,POINT (2.1327738 41.3971177)
126769416,41.3870005,2.1220752,4,traffic_signals,,,,POINT (2.1220752 41.3870005)
126781115,41.3643983,2.1356178,3,,,,,POINT (2.1356178 41.3643983)
126781118,41.3711316,2.1320094,3,,,,,POINT (2.1320094 41.3711316)
126781129,41.3904753,2.1281307,3,,,,,POINT (2.1281307 41.3904753)
126781133,41.3927179,2.1305038,3,,,,,POINT (2.1305038 41.3927179)
126781137,41.3944863,2.1333027,4,traffic_signals,,,,POINT (2.1333027 41.3944863)
126785874,41.4066209,2.1590425,4,,,,,POINT (2.1590425 41.4066209)
126797324,41.3975897,2.1720728,4,,,,,POINT (2.1720728 41.3975897)
126797329,41.4002347,2.1687874,4,,,,,POINT (2.1687874 41.4002347)
126797984,41.4046076,2.1630283,3,,,,,POINT (2.1630283 41.4046076)
126797986,41.4019334,2.1665582,5,,,,,POINT (2.1665582 41.4019334)
