osmid,y,x,highway,street_count,railway,geometry
4639142060,-34.5862564,-58.3864965,,3,,POINT (-58.3864965 -34.5862564)
4661162014,-34.5891136,-58.4511913,,3,,POINT (-58.4511913 -34.5891136)
4670199886,-34.5845881,-58.3914112,,3,,POINT (-58.3914112 -34.5845881)
4670271965,-34.5961484,-58.4043292,,3,,POINT (-58.4043292 -34.5961484)
4670271970,-34.5955631,-58.4043439,,3,,POINT (-58.4043439 -34.5955631)
4674107853,-34.5818408,-58.4207439,traffic_signals,3,,POINT (-58.4207439 -34.5818408)
4676994475,-34.5996991,-58.4523401,,3,,POINT (-58.4523401 -34.5996991)
4676994481,-34.5997652,-58.4524643,,3,,POINT (-58.4524643 -34.5997652)
4682611609,-34.5997342,-58.4389191,crossing,3,,POINT (-58.4389191 -34.5997342)
4708710750,-34.6161732,-58.4199908,,3,,POINT (-58.4199908 -34.6161732)
4708710756,-34.6158521,-58.4196603,crossing,3,,POINT (-58.4196603 -34.6158521)
4731571084,-34.5743578,-58.4320769,,3,,POINT (-58.4320769 -34.5743578)
4789027783,-34.622671,-58.410589,traffic_signals,4,,POINT (-58.410589 -34.622671)
4789052003,-34.6262939,-58.4102209,traffic_signals,4,,POINT (-58.4102209 -34.6262939)
4810839672,-34.5870012,-58.4564185,,3,,POINT (-58.4564185 -34.5870012)
4810839682,-34.5869046,-58.4568664,,3,,POINT (-58.4568664 -34.5869046)
4810839691,-34.5874633,-58.454879,traffic_signals,3,,POINT (-58.454879 -34.5874633)
4829216229,-34.5859258,-58.3936398,,3,,POINT (-58.3936398 -34.5859258)
4829216232,-34.5857966,-58.3938155,,3,,POINT (-58.3938155 -34.5857966)
4921521757,-34.6166187,-58.3702579,,3,,POINT (-58.3702579 -34.6166187)
4952035936,-34.5910828,-58.3838887,,3,,POINT (-58.3838887 -34.5910828)
4952035938,-34.5912974,-58.383525,,3,,POINT (-58.383525 -34.5912974)
4952035940,-34.5914091,-58.3833208,crossing,3,,POINT (-58.3833208 -34.5914091)
4954011008,-34.6038631,-58.3821236,,3,,POINT (-58.3821236 -34.6038631)
4957609783,-34.5746374,-58.4151304,,3,,POINT (-58.4151304 -34.5746374)
4971556114,-34.5993132,-58.3868537,traffic_signals,4,,POINT (-58.3868537 -34.5993132)
4971556115,-34.5992491,-58.3854618,traffic_signals,4,,POINT (-58.3854618 -34.5992491)
5170019788,-34.6273627,-58.3785558,,3,,POINT (-58.3785558 -34.6273627)
5309040353,-34.6301893,-58.3823319,,3,,POINT (-58.3823319 -34.6301893)
5309040805,-34.6308203,-58.3822939,,3,,POINT (-58.3822939 -34.6308203)
5384962267,-34.6376648,-58.4090474,traffic_signals,4,,POINT (-58.4090474 -34.6376648)
5384962268,-34.6374227,-58.4075838,,4,,POINT (-58.4075838 -34.6374227)
5397029906,-34.6150871,-58.4466228,crossing,3,,POINT (-58.4466228 -34.6150871)
5424822018,-34.5854321,-58.4555572,traffic_signals,4,,POINT (-58.4555572 -34.5854321)
5427774418,-34.584977,-58.4580772,,3,,POINT (-58.4580772 -34.584977)
5427774723,-34.5853495,-58.4555097,,4,,POINT (-58.4555097 -34.5853495)
5427774725,-34.5857804,-58.4543496,traffic_signals,3,,POINT (-58.4543496 -34.5857804)
5842361101,-34.6343857,-58.3753421,,4,,POINT (-58.3753421 -34.6343857)
5842361107,-34.6308375,-58.3767642,,3,,POINT (-58.3767642 -34.6308375)
5842361108,-34.6397096,-58.3744465,traffic_signals,3,,POINT (-58.3744465 -34.6397096)
5842361109,-34.6424373,-58.3739487,,4,,POINT (-58.3739487 -34.6424373)
5842361110,-34.6415911,-58.3740969,traffic_signals,3,,POINT (-58.3740969 -34.6415911)
5842361113,-34.6387425,-58.3746181,traffic_signals,4,,POINT (-58.3746181 -34.6387425)
5842361114,-34.6378528,-58.3747862,,4,,POINT (-58.3747862 -34.6378528)
5842361115,-34.6371869,-58.3749063,,3,,POINT (-58.3749063 -34.6371869)
5842361116,-34.6361436,-58.3751154,crossing,4,,POINT (-58.3751154 -34.6361436)
5842361118,-34.6352582,-58.3752664,,3,,POINT (-58.3752664 -34.6352582)
5842361124,-34.636202,-58.3749928,crossing,4,,POINT (-58.3749928 -34.636202)
5842361128,-34.6321826,-58.376214,,4,,POINT (-58.376214 -34.6321826)
5914089811,-34.6176954,-58.4397257,,1,,POINT (-58.4397257 -34.6176954)
5922643543,-34.6043034,-58.3809572,,3,,POINT (-58.3809572 -34.6043034)
6033392677,-34.5831394,-58.3733761,,3,,POINT (-58.3733761 -34.5831394)
6080798742,-34.5765339,-58.3832033,,3,,POINT (-58.3832033 -34.5765339)
6096734445,-34.5831794,-58.3968412,,2,,POINT (-58.3968412 -34.5831794)
6102928466,-34.634478,-58.3903273,,3,,POINT (-58.3903273 -34.634478)
6135110348,-34.5877452,-58.4378137,traffic_signals,4,,POINT (-58.4378137 -34.5877452)
6135110349,-34.587689,-58.4378997,traffic_signals,4,,POINT (-58.4378997 -34.587689)
6135110350,-34.5888064,-58.4383173,,4,,POINT (-58.4383173 -34.5888064)
6135110351,-34.5888802,-58.4382065,traffic_signals,4,,POINT (-58.4382065 -34.5888802)
6199726155,-34.5892799,-58.3727103,,3,,POINT (-58.3727103 -34.5892799)
6199853983,-34.5827688,-58.3733973,,3,,POINT (-58.3733973 -34.5827688)
6202459438,-34.6356608,-58.4246218,,3,,POINT (-58.4246218 -34.6356608)
6315498102,-34.5806366,-58.3928148,,3,,POINT (-58.3928148 -34.5806366)
6315498157,-34.5824371,-58.3904726,,1,,POINT (-58.3904726 -34.5824371)
6336684092,-34.6325825,-58.4409241,traffic_signals,3,,POINT (-58.4409241 -34.6325825)
6363780799,-34.587483,-58.3920162,,3,,POINT (-58.3920162 -34.587483)
6363897226,-34.5855427,-58.372428,,3,,POINT (-58.372428 -34.5855427)
6363897227,-34.5855478,-58.3725544,,3,,POINT (-58.3725544 -34.5855478)
6369437437,-34.6183081,-58.3659277,,3,,POINT (-58.3659277 -34.6183081)
6369437438,-34.6190601,-58.3660216,,3,,POINT (-58.3660216 -34.6190601)
6383087152,-34.603861,-58.3851396,traffic_signals,4,,POINT (-58.3851396 -34.603861)
6383087154,-34.6040444,-58.3879091,,4,,POINT (-58.3879091 -34.6040444)
6383087155,-34.6041698,-58.3894175,,4,,POINT (-58.3894175 -34.6041698)
6383087156,-34.6042893,-58.3908247,traffic_signals,4,,POINT (-58.3908247 -34.6042893)
6395246339,-34.5718058,-58.4235616,,3,,POINT (-58.4235616 -34.5718058)
6401393988,-34.6044006,-58.3923106,,4,,POINT (-58.3923106 -34.6044006)
6401393990,-34.6044192,-58.3938694,traffic_signals,4,,POINT (-58.3938694 -34.6044192)
6401393991,-34.6044513,-58.3953125,,4,,POINT (-58.3953125 -34.6044513)
6424700583,-34.5846881,-58.3730329,,3,,POINT (-58.3730329 -34.5846881)
6424700584,-34.5846304,-58.3725711,,3,,POINT (-58.3725711 -34.5846304)
6424703186,-34.5838067,-58.3728428,,3,,POINT (-58.3728428 -34.5838067)
6424703187,-34.5840372,-58.3732642,,3,,POINT (-58.3732642 -34.5840372)
6424703197,-34.5801923,-58.3750678,,3,,POINT (-58.3750678 -34.5801923)
6424703198,-34.5805413,-58.3753575,traffic_signals,3,,POINT (-58.3753575 -34.5805413)
6424703203,-34.5803315,-58.375213,,3,,POINT (-58.375213 -34.5803315)
6424703204,-34.5805357,-58.3748426,traffic_signals,3,,POINT (-58.3748426 -34.5805357)
6424703208,-34.5807439,-58.3750382,,3,,POINT (-58.3750382 -34.5807439)
6424703238,-34.5775611,-58.3862829,,3,,POINT (-58.3862829 -34.5775611)
6424703250,-34.576535,-58.3890412,,3,,POINT (-58.3890412 -34.576535)
6424703252,-34.5764239,-58.3884979,,3,,POINT (-58.3884979 -34.5764239)
6424703263,-34.5782722,-58.3843786,,3,,POINT (-58.3843786 -34.5782722)
6424703269,-34.5771437,-58.3888311,,3,,POINT (-58.3888311 -34.5771437)
6424703282,-34.5796726,-58.3809179,,3,,POINT (-58.3809179 -34.5796726)
6424703286,-34.5762442,-58.3883117,,4,,POINT (-58.3883117 -34.5762442)
6424703295,-34.5779841,-58.3852127,,3,,POINT (-58.3852127 -34.5779841)
6493411389,-34.5860145,-58.435741,traffic_signals,4,,POINT (-58.435741 -34.5860145)
6520271330,-34.5896667,-58.3708204,,3,,POINT (-58.3708204 -34.5896667)
6533317563,-34.5915652,-58.3719633,,3,,POINT (-58.3719633 -34.5915652)
6533317566,-34.5923852,-58.3719313,,3,,POINT (-58.3719313 -34.5923852)
6533328513,-34.5929388,-58.3749746,,3,,POINT (-58.3749746 -34.5929388)
6533328517,-34.5930963,-58.3755169,,3,,POINT (-58.3755169 -34.5930963)
6534704504,-34.6218995,-58.4443518,traffic_signals,4,,POINT (-58.4443518 -34.6218995)
6536306558,-34.586969,-58.3717753,,3,,POINT (-58.3717753 -34.586969)
6536306559,-34.5870899,-58.3721381,traffic_signals,3,,POINT (-58.3721381 -34.5870899)
6652458772,-34.5800213,-58.38881,,3,,POINT (-58.38881 -34.5800213)
6652461486,-34.5792858,-58.3906871,,4,,POINT (-58.3906871 -34.5792858)
6688432426,-34.5877355,-58.3921291,,3,,POINT (-58.3921291 -34.5877355)
6737789888,-34.6077121,-58.4377132,traffic_signals,3,,POINT (-58.4377132 -34.6077121)
6758138245,-34.5782629,-58.4144882,,3,,POINT (-58.4144882 -34.5782629)
6758138246,-34.578387,-58.4145532,,3,,POINT (-58.4145532 -34.578387)
6758138258,-34.5793455,-58.4114998,,3,,POINT (-58.4114998 -34.5793455)
6758138259,-34.5794745,-58.4115774,,3,,POINT (-58.4115774 -34.5794745)
6770427686,-34.5822446,-58.376482,,3,,POINT (-58.376482 -34.5822446)
6770675927,-34.5891815,-58.3709891,traffic_signals,4,,POINT (-58.3709891 -34.5891815)
6770675938,-34.5895444,-58.3697815,,4,,POINT (-58.3697815 -34.5895444)
6776625781,-34.5813238,-58.3867349,,4,,POINT (-58.3867349 -34.5813238)
6780637670,-34.5812537,-58.3866739,,4,,POINT (-58.3866739 -34.5812537)
6794409880,-34.5856246,-58.4568345,,1,,POINT (-58.4568345 -34.5856246)
7065679723,-34.6355524,-58.4403072,traffic_signals,3,,POINT (-58.4403072 -34.6355524)
7089747683,-34.6441857,-58.392758,,4,,POINT (-58.392758 -34.6441857)
7089747684,-34.6430247,-58.3936193,,3,,POINT (-58.3936193 -34.6430247)
7089787385,-34.6442266,-58.3928721,,4,,POINT (-58.3928721 -34.6442266)
7102301077,-34.5816979,-58.3736038,,3,,POINT (-58.3736038 -34.5816979)
7102301082,-34.5817724,-58.3731988,,3,,POINT (-58.3731988 -34.5817724)
7102301083,-34.5814692,-58.3736883,traffic_signals,4,,POINT (-58.3736883 -34.5814692)
7111375309,-34.6386937,-58.3745262,traffic_signals,4,,POINT (-58.3745262 -34.6386937)
7115890343,-34.6246458,-58.382092,crossing,3,,POINT (-58.382092 -34.6246458)
7115890346,-34.6248192,-58.3822369,crossing,3,,POINT (-58.3822369 -34.6248192)
7115890349,-34.6268918,-58.3821571,traffic_signals,3,,POINT (-58.3821571 -34.6268918)
7121429298,-34.6457352,-58.3967279,,4,,POINT (-58.3967279 -34.6457352)
7121429299,-34.6441632,-58.3929139,,4,,POINT (-58.3929139 -34.6441632)
7121429300,-34.6441183,-58.3927995,,4,,POINT (-58.3927995 -34.6441183)
7136952058,-34.5798171,-58.3848109,,2,,POINT (-58.3848109 -34.5798171)
7136952061,-34.5794206,-58.3844701,,3,,POINT (-58.3844701 -34.5794206)
7136952064,-34.5791702,-58.3838644,,2,,POINT (-58.3838644 -34.5791702)
7136955487,-34.5816668,-58.3787073,,2,,POINT (-58.3787073 -34.5816668)
7136955491,-34.5816876,-58.3806729,,3,,POINT (-58.3806729 -34.5816876)
7136955493,-34.5805743,-58.3833513,,3,,POINT (-58.3833513 -34.5805743)
7136955496,-34.5802639,-58.3830655,,4,,POINT (-58.3830655 -34.5802639)
7136955498,-34.5820065,-58.3809305,,3,,POINT (-58.3809305 -34.5820065)
7136955499,-34.5812925,-58.3803342,,4,,POINT (-58.3803342 -34.5812925)
7136955500,-34.5820807,-58.3789743,,3,,POINT (-58.3789743 -34.5820807)
7136955511,-34.5798712,-58.382737,,4,,POINT (-58.382737 -34.5798712)
7174052562,-34.6187739,-58.4284287,,3,,POINT (-58.4284287 -34.6187739)
7174052564,-34.6182829,-58.4285825,,4,,POINT (-58.4285825 -34.6182829)
7174052566,-34.6179952,-58.4285854,,3,,POINT (-58.4285854 -34.6179952)
7199454625,-34.5840961,-58.369126,traffic_signals,4,,POINT (-58.369126 -34.5840961)
7199454627,-34.5834467,-58.3703003,,3,,POINT (-58.3703003 -34.5834467)
7266251953,-34.5849851,-58.3694036,,3,,POINT (-58.3694036 -34.5849851)
7270939578,-34.579398,-58.3835528,,3,,POINT (-58.3835528 -34.579398)
7434859795,-34.6451934,-58.3970629,,4,,POINT (-58.3970629 -34.6451934)
7434859796,-34.6456579,-58.3981987,,4,,POINT (-58.3981987 -34.6456579)
7434859799,-34.6451015,-58.398501,,3,,POINT (-58.398501 -34.6451015)
7515278433,-34.6437581,-58.3917105,,3,,POINT (-58.3917105 -34.6437581)
7515278436,-34.6446191,-58.3924855,,3,,POINT (-58.3924855 -34.6446191)
7515278449,-34.6445157,-58.3926897,,4,,POINT (-58.3926897 -34.6445157)
7515278450,-34.6444715,-58.3925841,,3,,POINT (-58.3925841 -34.6444715)
7709559672,-34.6125528,-58.3772635,crossing,3,,POINT (-58.3772635 -34.6125528)
7709559678,-34.6128245,-58.3771731,crossing,3,,POINT (-58.3771731 -34.6128245)
7731267121,-34.5801883,-58.3811988,,4,,POINT (-58.3811988 -34.5801883)
7731267122,-34.5790008,-58.3831973,,3,,POINT (-58.3831973 -34.5790008)
7731307047,-34.5794718,-58.3823991,,4,,POINT (-58.3823991 -34.5794718)
7731307049,-34.5809628,-58.381888,,4,,POINT (-58.381888 -34.5809628)
7731307050,-34.5813697,-58.3822359,,3,,POINT (-58.3822359 -34.5813697)
7731307052,-34.5805819,-58.3815394,,4,,POINT (-58.3815394 -34.5805819)
7738631613,-34.6008107,-58.4570411,,1,,POINT (-58.4570411 -34.6008107)
7782547642,-34.5808892,-58.3799888,,4,,POINT (-58.3799888 -34.5808892)
7782603921,-34.5824433,-58.3720627,,2,,POINT (-58.3720627 -34.5824433)
7782603925,-34.5807153,-58.3750862,,3,,POINT (-58.3750862 -34.5807153)
7782603927,-34.5808786,-58.3753388,,3,,POINT (-58.3753388 -34.5808786)
7782631199,-34.578167,-58.3862536,,3,,POINT (-58.3862536 -34.578167)
7965451779,-34.5718014,-58.387211,,1,,POINT (-58.387211 -34.5718014)
7965458116,-34.574786,-58.3816853,,3,,POINT (-58.3816853 -34.574786)
7967062861,-34.6453306,-58.4406,,2,,POINT (-58.4406 -34.6453306)
7967062868,-34.6443703,-58.4406217,,3,,POINT (-58.4406217 -34.6443703)
7967062877,-34.6449741,-58.4399813,,3,,POINT (-58.4399813 -34.6449741)
7967062884,-34.6445355,-58.4408422,,3,,POINT (-58.4408422 -34.6445355)
7967091210,-34.6452356,-58.4406289,,3,,POINT (-58.4406289 -34.6452356)
7967091214,-34.6453135,-58.4406846,,2,,POINT (-58.4406846 -34.6453135)
8017983920,-34.5764105,-58.3807576,,1,,POINT (-58.3807576 -34.5764105)
8166396750,-34.5871992,-58.3716944,,4,,POINT (-58.3716944 -34.5871992)
8166396751,-34.5873114,-58.3720616,,3,,POINT (-58.3720616 -34.5873114)
8181645199,-34.5975405,-58.3698182,,3,,POINT (-58.3698182 -34.5975405)
8192527691,-34.6456707,-58.3954889,,4,,POINT (-58.3954889 -34.6456707)
8192527692,-34.6445562,-58.3936507,,3,,POINT (-58.3936507 -34.6445562)
8192527693,-34.6448157,-58.3934083,,3,,POINT (-58.3934083 -34.6448157)
8192527694,-34.6448245,-58.3943111,,3,,POINT (-58.3943111 -34.6448245)
8192527695,-34.6450931,-58.3940787,,3,,POINT (-58.3940787 -34.6450931)
8192527696,-34.6451012,-58.3949731,,3,,POINT (-58.3949731 -34.6451012)
8192527697,-34.6453688,-58.3947492,,3,,POINT (-58.3947492 -34.6453688)
8192539054,-34.6454108,-58.3957039,,3,,POINT (-58.3957039 -34.6454108)
8192540860,-34.6436114,-58.3932537,,4,,POINT (-58.3932537 -34.6436114)
8192540861,-34.6435665,-58.3931447,,4,,POINT (-58.3931447 -34.6435665)
8192540862,-34.6428135,-58.3913442,,3,,POINT (-58.3913442 -34.6428135)
8192540863,-34.6440933,-58.3944258,,3,,POINT (-58.3944258 -34.6440933)
8192540864,-34.643514,-58.3947869,,3,,POINT (-58.3947869 -34.643514)
8192540865,-34.6446037,-58.3956461,,3,,POINT (-58.3956461 -34.6446037)
8192540866,-34.6440323,-58.3959966,,3,,POINT (-58.3959966 -34.6440323)
8192540867,-34.6423889,-58.3921475,,3,,POINT (-58.3921475 -34.6423889)
8192540868,-34.6429944,-58.391772,,4,,POINT (-58.391772 -34.6429944)
8192540869,-34.6435464,-58.3914352,,3,,POINT (-58.3914352 -34.6435464)
8243554987,-34.6259721,-58.3821922,,3,,POINT (-58.3821922 -34.6259721)
8335976024,-34.5849148,-58.3713296,,1,,POINT (-58.3713296 -34.5849148)
8335976025,-34.5854274,-58.3703897,,1,,POINT (-58.3703897 -34.5854274)
8375821165,-34.6310804,-58.3813301,,3,,POINT (-58.3813301 -34.6310804)
8375821170,-34.631114,-58.3816743,,3,,POINT (-58.3816743 -34.631114)
8515437361,-34.5788058,-58.3905378,,3,,POINT (-58.3905378 -34.5788058)
8515451621,-34.5788803,-58.3905613,,3,,POINT (-58.3905613 -34.5788803)
8515451623,-34.5798628,-58.3887178,,3,,POINT (-58.3887178 -34.5798628)
8515451626,-34.5795209,-58.3893486,,3,,POINT (-58.3893486 -34.5795209)
8515451627,-34.5793633,-58.3892197,,3,,POINT (-58.3892197 -34.5793633)
8515451628,-34.5791748,-58.3899874,,3,,POINT (-58.3899874 -34.5791748)
8515451629,-34.5790004,-58.3898366,,3,,POINT (-58.3898366 -34.5790004)
8515451630,-34.5790548,-58.3902086,,3,,POINT (-58.3902086 -34.5790548)
8515451631,-34.5788673,-58.3900628,,3,,POINT (-58.3900628 -34.5788673)
8561862883,-34.5801109,-58.3874706,,3,,POINT (-58.3874706 -34.5801109)
8636572433,-34.6371342,-58.4562142,,3,,POINT (-58.4562142 -34.6371342)
8703499498,-34.5892581,-58.3716234,,3,,POINT (-58.3716234 -34.5892581)
8830434777,-34.5802485,-58.3796141,,4,,POINT (-58.3796141 -34.5802485)
9043992952,-34.6089457,-58.4145789,,1,,POINT (-58.4145789 -34.6089457)
9052190080,-34.6122857,-58.4270552,,1,,POINT (-58.4270552 -34.6122857)
9193634024,-34.5842245,-58.3797842,,3,,POINT (-58.3797842 -34.5842245)
9193634025,-34.5834466,-58.3802493,,4,,POINT (-58.3802493 -34.5834466)
9193634026,-34.5832158,-58.3804635,,4,,POINT (-58.3804635 -34.5832158)
9193634040,-34.5823984,-58.3816251,,1,,POINT (-58.3816251 -34.5823984)
9287370922,-34.6289812,-58.4394509,,3,,POINT (-58.4394509 -34.6289812)
9311649960,-34.5791721,-58.3821095,traffic_signals,4,,POINT (-58.3821095 -34.5791721)
9311649963,-34.5795936,-58.3810656,,3,,POINT (-58.3810656 -34.5795936)
9322125977,-34.6037786,-58.3837336,,4,,POINT (-58.3837336 -34.6037786)
9359162775,-34.578316,-58.3882302,,3,,POINT (-58.3882302 -34.578316)
9359162778,-34.5798358,-58.3809564,traffic_signals,4,,POINT (-58.3809564 -34.5798358)
9359191197,-34.5783698,-58.3897932,,3,,POINT (-58.3897932 -34.5783698)
9359224377,-34.5798198,-58.3908167,,3,,POINT (-58.3908167 -34.5798198)
9359323025,-34.5799746,-58.3908557,,1,,POINT (-58.3908557 -34.5799746)
9369035436,-34.6332357,-58.3757194,traffic_signals,4,,POINT (-58.3757194 -34.6332357)
9375691111,-34.588198,-58.374339,,3,,POINT (-58.374339 -34.588198)
9375691112,-34.5883382,-58.3744663,,3,,POINT (-58.3744663 -34.5883382)
9375735813,-34.5855163,-58.3786729,,1,,POINT (-58.3786729 -34.5855163)
9459063417,-34.5842889,-58.4312752,,3,,POINT (-58.4312752 -34.5842889)
9459063418,-34.5847866,-58.4306226,,3,,POINT (-58.4306226 -34.5847866)
9459063419,-34.5830447,-58.4298651,,3,,POINT (-58.4298651 -34.5830447)
9459063420,-34.5838311,-58.4307266,,3,,POINT (-58.4307266 -34.5838311)
9497069269,-34.5764137,-58.4318985,,3,,POINT (-58.4318985 -34.5764137)
9519435297,-34.6206178,-58.3685306,,4,,POINT (-58.3685306 -34.6206178)
9572118325,-34.5744888,-58.4431883,,4,,POINT (-58.4431883 -34.5744888)
9572118817,-34.5745999,-58.4432094,,3,,POINT (-58.4432094 -34.5745999)
9572118818,-34.5743465,-58.4429824,,3,,POINT (-58.4429824 -34.5743465)
9572154119,-34.5897531,-58.4165694,,3,,POINT (-58.4165694 -34.5897531)
9592653913,-34.5859853,-58.4558499,,3,,POINT (-58.4558499 -34.5859853)
9730940852,-34.5855606,-58.3782173,,3,,POINT (-58.3782173 -34.5855606)
9735967193,-34.5850839,-58.4567374,,3,,POINT (-58.4567374 -34.5850839)
9809366879,-34.5951975,-58.3720281,,3,,POINT (-58.3720281 -34.5951975)
9932921572,-34.5998704,-58.4489675,,3,,POINT (-58.4489675 -34.5998704)
9932921573,-34.6002281,-58.4481777,,3,,POINT (-58.4481777 -34.6002281)
9968379280,-34.5915305,-58.3719352,,3,,POINT (-58.3719352 -34.5915305)
9968379284,-34.5915977,-58.3727638,,3,,POINT (-58.3727638 -34.5915977)
9994116954,-34.5889564,-58.3724525,,3,,POINT (-58.3724525 -34.5889564)
10198326887,-34.5847434,-58.4566515,crossing,4,,POINT (-58.4566515 -34.5847434)
10224867334,-34.6101776,-58.374846,traffic_signals,3,,POINT (-58.374846 -34.6101776)
10559467232,-34.585081,-58.455344,,3,,POINT (-58.455344 -34.585081)
10571634084,-34.5832524,-58.3747059,,3,,POINT (-58.3747059 -34.5832524)
10571634089,-34.5838819,-58.3733194,,3,,POINT (-58.3733194 -34.5838819)
10724871211,-34.6042987,-58.3805527,,3,,POINT (-58.3805527 -34.6042987)
10803526587,-34.5783645,-58.3851395,,3,,POINT (-58.3851395 -34.5783645)
10803526590,-34.5782733,-58.3856378,traffic_signals,3,,POINT (-58.3856378 -34.5782733)
10806580573,-34.5799372,-58.3809938,,4,,POINT (-58.3809938 -34.5799372)
10806580574,-34.5792419,-58.3822124,,4,,POINT (-58.3822124 -34.5792419)
11106925994,-34.6105549,-58.3734393,,1,,POINT (-58.3734393 -34.6105549)
11184940225,-34.5843661,-58.4313682,,1,,POINT (-58.4313682 -34.5843661)
11458509912,-34.6283337,-58.4047553,,3,,POINT (-58.4047553 -34.6283337)
11504774682,-34.6134927,-58.4428102,,3,,POINT (-58.4428102 -34.6134927)
11749412464,-34.6078691,-58.3737272,,3,,POINT (-58.3737272 -34.6078691)
11823690953,-34.5753813,-58.4439688,,3,,POINT (-58.4439688 -34.5753813)
11823690956,-34.5753527,-58.4440067,,3,,POINT (-58.4440067 -34.5753527)
11962821162,-34.631291,-58.4390284,,1,,POINT (-58.4390284 -34.631291)
11962821163,-34.6308579,-58.4393724,,1,,POINT (-58.4393724 -34.6308579)
11962821165,-34.6311326,-58.4387603,,1,,POINT (-58.4387603 -34.6311326)
11962821166,-34.6307153,-58.4390967,,1,,POINT (-58.4390967 -34.6307153)
12018669479,-34.6158514,-58.4198002,,3,,POINT (-58.4198002 -34.6158514)
12059909997,-34.5915005,-58.3922042,,2,,POINT (-58.3922042 -34.5915005)
12082401209,-34.5805311,-58.3834368,,3,,POINT (-58.3834368 -34.5805311)
12082782177,-34.5784394,-58.3847179,,3,,POINT (-58.3847179 -34.5784394)
12106707285,-34.6310429,-58.4006818,,3,,POINT (-58.4006818 -34.6310429)
12244578968,-34.6392172,-58.4448141,,3,,POINT (-58.4448141 -34.6392172)
12244662440,-34.6210819,-58.4427972,crossing,3,,POINT (-58.4427972 -34.6210819)
12251446806,-34.5830404,-58.3821622,,3,,POINT (-58.3821622 -34.5830404)
12253232853,-34.5918973,-58.3725708,,3,,POINT (-58.3725708 -34.5918973)
